chain_symbol,expiration_date,strike_price,option_type,side,order_created_at,direction,order_quantity,order_type,opening_strategy,closing_strategy,price,processed_quantity
AMZN,2023-05-26,117.0000,call,buy,2023-05-18T19:02:22.852160Z,debit,4.00000,limit,long_call,,2.17000000,4.00000
GS,2023-05-26,300.0000,call,sell,2023-05-17T15:56:04.917518Z,credit,1.00000,limit,,long_call,27.40000000,1.00000
GS,2023-05-26,300.0000,call,sell,2023-05-16T19:02:39.795076Z,credit,1.00000,limit,,long_call,22.50000000,1.00000
AMZN,2023-05-19,112.0000,call,sell,2023-05-16T19:01:52.499156Z,credit,4.00000,limit,,long_call,2.80000000,4.00000
GS,2023-05-26,300.0000,call,buy,2023-05-15T18:46:44.662202Z,debit,2.00000,limit,long_call,,23.10000000,2.00000
AMZN,2023-05-19,112.0000,call,buy,2023-05-15T18:38:58.593021Z,debit,4.00000,limit,long_call,,1.18000000,4.00000
BAC,2023-05-19,27.0000,call,sell,2023-05-15T17:15:16.773492Z,credit,6.00000,limit,,long_call,0.88000000,6.00000
BAC,2023-05-19,27.0000,call,buy,2023-05-15T15:16:41.661411Z,debit,6.00000,limit,long_call,,0.75000000,6.00000
AMZN,2023-05-19,111.0000,put,sell,2023-05-12T14:55:01.946611Z,credit,3.00000,limit,,long_put,1.81000000,3.00000
AMZN,2023-05-19,111.0000,put,buy,2023-05-12T14:46:38.850030Z,debit,3.00000,limit,long_put,,1.78000000,3.00000
AMZN,2023-05-19,111.0000,put,sell,2023-05-12T14:32:16.147894Z,credit,1.00000,limit,,long_put,1.85000000,1.00000
AMZN,2023-05-19,111.0000,put,buy,2023-05-12T14:30:11.127061Z,debit,1.00000,limit,long_put,,1.79000000,1.00000
AMZN,2023-05-19,112.0000,put,sell,2023-05-12T14:28:07.341014Z,credit,5.00000,limit,,long_put,2.20000000,5.00000
AMZN,2023-05-19,112.0000,put,buy,2023-05-12T14:22:06.279272Z,debit,5.00000,limit,long_put,,2.21000000,5.00000
AMZN,2023-05-19,112.0000,put,sell,2023-05-12T14:01:37.934483Z,credit,10.00000,limit,,long_put,2.12000000,10.00000
AMZN,2023-05-19,112.0000,put,sell,2023-05-12T13:59:51.082329Z,credit,11.00000,limit,,long_put,1.96000000,11.00000
AMZN,2023-05-19,112.0000,put,buy,2023-05-12T13:53:49.774549Z,debit,4.00000,limit,long_put,,1.89000000,4.00000
AMZN,2023-05-19,112.0000,put,buy,2023-05-12T13:50:05.971832Z,debit,17.00000,limit,long_put,,2.08000000,17.00000
AMZN,2023-06-23,109.0000,put,buy,2023-05-12T13:48:31.617526Z,debit,22.00000,limit,,short_put_spread,2.16000000,22.00000
AMZN,2023-06-23,100.0000,put,sell,2023-05-12T13:48:31.617526Z,debit,22.00000,limit,,short_put_spread,2.16000000,22.00000
AMZN,2023-06-23,109.0000,put,sell,2023-05-11T19:10:27.071875Z,credit,22.00000,limit,short_put_spread,,1.86000000,22.00000
AMZN,2023-06-23,100.0000,put,buy,2023-05-11T19:10:27.071875Z,credit,22.00000,limit,short_put_spread,,1.86000000,22.00000
AMZN,2023-06-23,100.0000,call,sell,2023-05-11T18:54:37.808188Z,credit,3.00000,limit,,long_call,14.50000000,3.00000
AMZN,2023-06-23,100.0000,call,buy,2023-05-11T18:06:01.883415Z,debit,3.00000,limit,long_call,,14.20000000,3.00000
AAPL,2023-05-12,170.0000,call,sell,2023-05-04T14:54:55.120665Z,credit,5.00000,limit,,long_call,2.55000000,5.00000
AAPL,2023-05-12,170.0000,call,buy,2023-05-04T13:45:15.235460Z,debit,5.00000,limit,long_call,,2.02000000,5.00000
META,2023-05-05,235.0000,call,sell,2023-05-04T13:41:22.666591Z,credit,2.00000,limit,,long_call,3.20000000,2.00000
AMZN,2023-05-05,104.0000,put,sell,2023-05-04T13:40:55.597153Z,credit,5.00000,limit,,long_put,0.66000000,5.00000
META,2023-05-05,242.5000,call,buy,2023-05-04T13:39:41.770696Z,debit,2.00000,limit,,short_call,0.55000000,2.00000
AMZN,2023-05-05,104.0000,put,buy,2023-05-01T15:25:40.599084Z,debit,5.00000,limit,long_put,,2.72000000,5.00000
AMZN,2023-05-19,111.0000,call,sell,2023-05-01T15:24:52.025322Z,credit,1.00000,limit,,long_call,0.51000000,1.00000
META,2023-05-05,242.5000,call,sell,2023-05-01T15:24:21.328701Z,credit,2.00000,limit,short_call,,1.44000000,2.00000
AMZN,2023-05-19,111.0000,call,sell,2023-05-01T13:58:39.482511Z,credit,11.00000,limit,,long_call,0.86000000,11.00000
AMZN,2023-05-19,107.0000,call,buy,2023-05-01T13:56:52.451800Z,debit,12.00000,limit,,short_call,2.02000000,12.00000
META,2023-05-05,235.0000,call,buy,2023-05-01T13:55:20.871429Z,debit,2.00000,limit,long_call,,7.25000000,2.00000
AMZN,2023-05-19,111.0000,call,buy,2023-05-01T13:43:03.334662Z,credit,12.00000,limit,short_call_spread,,1.10000000,12.00000
AMZN,2023-05-19,107.0000,call,sell,2023-05-01T13:43:03.334662Z,credit,12.00000,limit,short_call_spread,,1.10000000,12.00000
AMZN,2023-05-12,100.0000,put,sell,2023-05-01T13:40:20.116819Z,credit,7.00000,limit,,long_put,1.11000000,7.00000
AMZN,2023-05-05,105.0000,put,sell,2023-05-01T13:39:21.334226Z,credit,2.00000,limit,,long_put,2.47000000,2.00000
AMZN,2023-05-05,105.0000,put,buy,2023-05-01T13:34:01.398267Z,debit,2.00000,limit,long_put,,2.07000000,2.00000
AMZN,2023-05-12,106.0000,put,buy,2023-05-01T13:33:06.069478Z,debit,7.00000,limit,,short_put,3.25000000,7.00000
AMZN,2023-05-12,100.0000,put,buy,2023-04-27T16:45:21.834821Z,credit,7.00000,limit,short_put_spread,,1.67000000,7.00000
AMZN,2023-05-12,106.0000,put,sell,2023-04-27T16:45:21.834821Z,credit,7.00000,limit,short_put_spread,,1.67000000,7.00000
TSLA,2023-05-05,175.0000,call,sell,2023-04-27T13:37:20.185570Z,debit,2.00000,limit,,short_call_spread,0.66000000,2.00000
TSLA,2023-05-05,167.5000,call,buy,2023-04-27T13:37:20.185570Z,debit,2.00000,limit,,short_call_spread,0.66000000,2.00000
META,2023-05-12,217.5000,put,buy,2023-04-27T13:35:51.723359Z,debit,3.00000,limit,,short_put_spread,0.35000000,3.00000
META,2023-05-12,215.0000,put,sell,2023-04-27T13:35:51.723359Z,debit,3.00000,limit,,short_put_spread,0.35000000,3.00000
TSLA,2023-05-05,175.0000,call,buy,2023-04-24T14:45:41.344482Z,credit,2.00000,limit,short_call_spread,,1.58000000,2.00000
TSLA,2023-05-05,167.5000,call,sell,2023-04-24T14:45:41.344482Z,credit,2.00000,limit,short_call_spread,,1.58000000,2.00000
META,2023-04-21,217.5000,put,buy,2023-04-21T19:32:26.918245Z,debit,3.00000,limit,,short_put_spread,4.62000000,3.00000
META,2023-04-21,212.5000,put,sell,2023-04-21T19:32:26.918245Z,debit,3.00000,limit,,short_put_spread,4.62000000,3.00000
BAC,2023-04-21,30.0000,call,sell,2023-04-18T13:39:05.740920Z,credit,15.00000,limit,,long_call,0.68000000,15.00000
BAC,2023-04-21,32.5000,call,buy,2023-04-18T13:32:35.126563Z,debit,15.00000,limit,,short_call,0.04000000,15.00000
BAC,2023-04-21,32.5000,call,sell,2023-04-17T19:48:42.039311Z,credit,15.00000,limit,short_call,,0.12000000,15.00000
BAC,2023-04-21,30.0000,call,buy,2023-04-17T18:47:02.368239Z,debit,15.00000,limit,long_call,,0.87000000,15.00000
META,2023-04-21,217.5000,put,sell,2023-04-14T18:54:23.100673Z,credit,3.00000,limit,short_put_spread,,1.19000000,3.00000
META,2023-04-21,212.5000,put,buy,2023-04-14T18:54:23.100673Z,credit,3.00000,limit,short_put_spread,,1.19000000,3.00000
AMC,2023-04-14,5.0000,call,sell,2023-04-12T16:05:43.714704Z,credit,5.00000,limit,,long_call,0.63000000,5.00000
META,2023-05-12,215.0000,put,sell,2023-04-12T16:04:31.107241Z,credit,1.00000,limit,,long_put,11.90000000,1.00000
META,2023-05-12,217.5000,put,buy,2023-04-12T16:03:12.094794Z,debit,1.00000,limit,,short_put,13.10000000,1.00000
AMC,2023-04-14,5.0000,call,buy,2023-04-10T17:50:43.843157Z,debit,5.00000,limit,long_call,,0.41000000,5.00000
META,2023-04-14,220.0000,call,sell,2023-04-10T16:06:35.742962Z,credit,2.00000,limit,,long_call,0.85000000,2.00000
META,2023-04-14,220.0000,call,buy,2023-04-10T06:35:44.460883Z,debit,2.00000,limit,long_call,,1.25000000,2.00000
META,2023-05-12,217.5000,put,sell,2023-04-10T06:28:44.951561Z,credit,4.00000,limit,short_put_spread,,1.28000000,4.00000
META,2023-05-12,215.0000,put,buy,2023-04-10T06:28:44.951561Z,credit,4.00000,limit,short_put_spread,,1.28000000,4.00000
AAPL,2023-04-14,157.5000,put,sell,2023-03-30T19:43:58.213892Z,credit,2.00000,limit,short_put_spread,,0.80000000,2.00000
AAPL,2023-04-14,152.5000,put,buy,2023-03-30T19:43:58.213892Z,credit,2.00000,limit,short_put_spread,,0.80000000,2.00000
AAL,2023-03-31,15.0000,call,sell,2023-03-27T14:22:35.940501Z,credit,1.00000,limit,,long_call,0.02000000,1.00000
AAL,2023-03-31,14.0000,call,sell,2023-03-27T14:22:13.035274Z,credit,1.00000,limit,,long_call,0.23000000,1.00000
AAL,2023-03-31,14.5000,call,buy,2023-03-27T14:21:45.961721Z,debit,1.00000,limit,,short_call,0.09000000,1.00000
ADBE,2023-03-24,375.0000,call,buy,2023-03-24T19:51:33.297190Z,credit,8.00000,limit,,long_call_spread,1.33000000,8.00000
ADBE,2023-03-24,372.5000,call,sell,2023-03-24T19:51:33.297190Z,credit,8.00000,limit,,long_call_spread,1.33000000,8.00000
ADBE,2023-03-24,375.0000,call,buy,2023-03-24T19:30:42.254093Z,debit,8.00000,limit,,short_call_spread,0.71000000,8.00000
ADBE,2023-03-24,377.5000,call,sell,2023-03-24T19:30:42.254093Z,debit,8.00000,limit,,short_call_spread,0.71000000,8.00000
ADBE,2023-03-24,372.5000,call,buy,2023-03-23T15:35:29.813966Z,debit,8.00000,limit,custom,,0.30000000,8.00000
ADBE,2023-03-24,375.0000,call,sell,2023-03-23T15:35:29.813966Z,debit,8.00000,limit,custom,,0.30000000,8.00000
ADBE,2023-03-24,377.5000,call,buy,2023-03-23T15:35:29.813966Z,debit,8.00000,limit,custom,,0.30000000,8.00000
AAL,2023-03-31,15.0000,call,buy,2023-03-14T00:30:03.361013Z,debit,1.00000,limit,custom,,0.09000000,1.00000
AAL,2023-03-31,14.5000,call,sell,2023-03-14T00:30:03.361013Z,debit,1.00000,limit,custom,,0.09000000,1.00000
AAL,2023-03-31,14.0000,call,buy,2023-03-14T00:30:03.361013Z,debit,1.00000,limit,custom,,0.09000000,1.00000
AAL,2023-03-10,16.0000,call,buy,2023-03-10T20:30:35.147012Z,credit,11.00000,limit,,long_call_spread,0.01000000,11.00000
AAL,2023-03-10,15.5000,call,sell,2023-03-10T20:30:35.147012Z,credit,11.00000,limit,,long_call_spread,0.01000000,11.00000
AAL,2023-03-10,16.5000,call,buy,2023-03-07T20:58:19.505211Z,debit,11.00000,limit,custom,,0.15000000,11.00000
AAL,2023-03-10,16.0000,call,sell,2023-03-07T20:58:19.505211Z,debit,11.00000,limit,custom,,0.15000000,11.00000
AAL,2023-03-10,15.5000,call,buy,2023-03-07T20:58:19.505211Z,debit,11.00000,limit,custom,,0.15000000,11.00000
TSLA,2023-02-03,157.5000,put,sell,2023-02-02T16:36:40.537264Z,credit,2.00000,limit,,long_put,0.02000000,2.00000
TSLA,2023-02-03,165.0000,put,buy,2023-02-02T16:36:10.460250Z,debit,1.00000,limit,,short_put,0.06000000,1.00000
TSLA,2023-02-03,165.0000,put,buy,2023-02-02T15:22:45.858944Z,debit,1.00000,limit,,short_put,0.08000000,1.00000
TSLA,2023-02-03,165.0000,put,sell,2023-01-27T16:42:24.994029Z,credit,2.00000,limit,short_put_spread,,2.05000000,2.00000
TSLA,2023-02-03,157.5000,put,buy,2023-01-27T16:42:24.994029Z,credit,2.00000,limit,short_put_spread,,2.05000000,2.00000
AAPL,2023-02-03,130.0000,put,buy,2023-01-27T16:39:51.131365Z,debit,4.00000,limit,,short_put_spread,0.13000000,4.00000
AAPL,2023-02-03,124.0000,put,sell,2023-01-27T16:39:51.131365Z,debit,4.00000,limit,,short_put_spread,0.13000000,4.00000
AAPL,2023-02-03,130.0000,put,sell,2023-01-19T19:55:21.605191Z,credit,4.00000,limit,short_put_spread,,1.21000000,4.00000
AAPL,2023-02-03,124.0000,put,buy,2023-01-19T19:55:21.605191Z,credit,4.00000,limit,short_put_spread,,1.21000000,4.00000
INTC,2023-01-20,28.5000,call,buy,2023-01-19T19:12:18.993540Z,debit,30.00000,limit,custom,,0.13000000,30.00000
INTC,2023-01-20,28.0000,call,sell,2023-01-19T19:12:18.993540Z,debit,30.00000,limit,custom,,0.13000000,30.00000
INTC,2023-01-20,27.5000,call,buy,2023-01-19T19:12:18.993540Z,debit,30.00000,limit,custom,,0.13000000,30.00000
AAL,2023-01-20,17.0000,call,buy,2023-01-19T15:40:08.831513Z,debit,20.00000,limit,,short_call_spread,0.03000000,20.00000
AAL,2023-01-20,17.5000,call,sell,2023-01-19T15:40:08.831513Z,debit,20.00000,limit,,short_call_spread,0.03000000,20.00000
AAL,2023-01-20,17.5000,call,buy,2023-01-18T17:10:03.582403Z,credit,20.00000,limit,short_call_spread,,0.14000000,20.00000
AAL,2023-01-20,17.0000,call,sell,2023-01-18T17:10:03.582403Z,credit,20.00000,limit,short_call_spread,,0.14000000,20.00000
ADBE,2023-01-20,340.0000,call,buy,2023-01-07T01:25:37.061475Z,debit,3.00000,limit,custom,,0.43000000,3.00000
ADBE,2023-01-20,335.0000,call,sell,2023-01-07T01:25:37.061475Z,debit,3.00000,limit,custom,,0.43000000,3.00000
ADBE,2023-01-20,330.0000,call,buy,2023-01-07T01:25:37.061475Z,debit,3.00000,limit,custom,,0.43000000,3.00000
ADBE,2022-12-30,337.5000,call,buy,2022-12-30T20:40:35.425709Z,debit,3.00000,limit,,short_call_spread,0.03000000,3.00000
ADBE,2022-12-30,342.5000,call,sell,2022-12-30T20:40:35.425709Z,debit,3.00000,limit,,short_call_spread,0.03000000,3.00000
AAL,2022-12-30,13.0000,call,buy,2022-12-30T20:35:37.437511Z,credit,1.00000,limit,,long_call_spread,0.11000000,1.00000
AAL,2022-12-30,12.5000,call,sell,2022-12-30T20:35:37.437511Z,credit,1.00000,limit,,long_call_spread,0.11000000,1.00000
AAL,2022-12-30,13.0000,call,buy,2022-12-30T20:30:38.354892Z,credit,4.00000,limit,,long_call_spread,0.14000000,4.00000
AAL,2022-12-30,12.5000,call,sell,2022-12-30T20:30:38.354892Z,credit,4.00000,limit,,long_call_spread,0.14000000,4.00000
ADBE,2022-12-30,337.5000,call,buy,2022-12-30T20:30:38.057393Z,credit,3.00000,limit,,long_call_spread,1.49000000,3.00000
ADBE,2022-12-30,332.5000,call,sell,2022-12-30T20:30:38.057393Z,credit,3.00000,limit,,long_call_spread,1.49000000,3.00000
ADBE,2022-12-30,332.5000,call,buy,2022-12-29T15:41:20.346132Z,debit,3.00000,limit,custom,,1.60000000,3.00000
ADBE,2022-12-30,337.5000,call,sell,2022-12-29T15:41:20.346132Z,debit,3.00000,limit,custom,,1.60000000,3.00000
ADBE,2022-12-30,342.5000,call,buy,2022-12-29T15:41:20.346132Z,debit,3.00000,limit,custom,,1.60000000,3.00000
AAL,2022-12-30,13.5000,call,buy,2022-12-21T18:22:57.898436Z,debit,5.00000,limit,custom,,0.15000000,5.00000
AAL,2022-12-30,13.0000,call,sell,2022-12-21T18:22:57.898436Z,debit,5.00000,limit,custom,,0.15000000,5.00000
AAL,2022-12-30,12.5000,call,buy,2022-12-21T18:22:57.898436Z,debit,5.00000,limit,custom,,0.15000000,5.00000
TSLA,2022-12-23,136.0000,call,buy,2022-12-21T15:25:03.664105Z,debit,11.00000,limit,custom,,0.17000000,11.00000
TSLA,2022-12-23,137.0000,call,sell,2022-12-21T15:25:03.664105Z,debit,11.00000,limit,custom,,0.17000000,11.00000
TSLA,2022-12-23,138.0000,call,buy,2022-12-21T15:25:03.664105Z,debit,11.00000,limit,custom,,0.17000000,11.00000
TSLA,2022-12-23,145.0000,put,sell,2022-12-20T20:45:26.496692Z,debit,2.00000,limit,,iron_condor,0.95000000,2.00000
TSLA,2022-12-23,155.0000,call,buy,2022-12-20T20:45:26.496692Z,debit,2.00000,limit,,iron_condor,0.95000000,2.00000
TSLA,2022-12-23,146.0000,put,buy,2022-12-20T20:45:26.496692Z,debit,2.00000,limit,,iron_condor,0.95000000,2.00000
TSLA,2022-12-23,157.5000,call,sell,2022-12-20T20:45:26.496692Z,debit,2.00000,limit,,iron_condor,0.95000000,2.00000
TSLA,2022-12-23,157.5000,call,buy,2022-12-19T17:47:49.374887Z,credit,2.00000,limit,iron_condor,,1.05000000,2.00000
TSLA,2022-12-23,155.0000,call,sell,2022-12-19T17:47:49.374887Z,credit,2.00000,limit,iron_condor,,1.05000000,2.00000
TSLA,2022-12-23,146.0000,put,sell,2022-12-19T17:47:49.374887Z,credit,2.00000,limit,iron_condor,,1.05000000,2.00000
TSLA,2022-12-23,145.0000,put,buy,2022-12-19T17:47:49.374887Z,credit,2.00000,limit,iron_condor,,1.05000000,2.00000
MSFT,2022-12-16,247.5000,call,buy,2022-12-16T20:37:33.182345Z,credit,3.00000,limit,,long_call_spread,1.53000000,3.00000
MSFT,2022-12-16,245.0000,call,sell,2022-12-16T20:37:33.182345Z,credit,3.00000,limit,,long_call_spread,1.53000000,3.00000
MSFT,2022-12-16,247.5000,call,buy,2022-12-16T20:32:30.179995Z,debit,3.00000,limit,,short_call_spread,0.29000000,3.00000
MSFT,2022-12-16,250.0000,call,sell,2022-12-16T20:32:30.179995Z,debit,3.00000,limit,,short_call_spread,0.29000000,3.00000
AAL,2022-12-16,14.0000,call,buy,2022-12-12T14:53:00.642203Z,debit,5.00000,limit,custom,,0.12000000,5.00000
AAL,2022-12-16,13.5000,call,sell,2022-12-12T14:53:00.642203Z,debit,5.00000,limit,custom,,0.12000000,5.00000
AAL,2022-12-16,13.0000,call,buy,2022-12-12T14:53:00.642203Z,debit,5.00000,limit,custom,,0.12000000,5.00000
AAL,2022-12-09,14.0000,call,buy,2022-12-09T20:30:35.250306Z,credit,5.00000,limit,,long_call_spread,0.01000000,5.00000
AAL,2022-12-09,13.5000,call,sell,2022-12-09T20:30:35.250306Z,credit,5.00000,limit,,long_call_spread,0.01000000,5.00000
INTC,2022-12-09,28.5000,call,buy,2022-12-09T20:30:34.806311Z,credit,4.00000,limit,,long_call_spread,0.39000000,4.00000
INTC,2022-12-09,28.0000,call,sell,2022-12-09T20:30:34.806311Z,credit,4.00000,limit,,long_call_spread,0.39000000,4.00000
TSLA,2022-12-16,170.0000,call,sell,2022-12-09T17:37:54.655588Z,credit,1.00000,limit,,long_call,14.85000000,1.00000
MSFT,2022-12-16,250.0000,call,buy,2022-12-09T17:35:06.410595Z,debit,3.00000,limit,custom,,0.20000000,3.00000
MSFT,2022-12-16,247.5000,call,sell,2022-12-09T17:35:06.410595Z,debit,3.00000,limit,custom,,0.20000000,3.00000
MSFT,2022-12-16,245.0000,call,buy,2022-12-09T17:35:06.410595Z,debit,3.00000,limit,custom,,0.20000000,3.00000
TSLA,2022-12-16,170.0000,call,buy,2022-12-09T17:31:39.717863Z,debit,1.00000,limit,long_call,,14.75000000,1.00000
BA,2022-12-16,177.5000,call,buy,2022-12-07T17:26:02.393904Z,debit,1.00000,limit,custom,,0.25000000,1.00000
BA,2022-12-16,175.0000,call,sell,2022-12-07T17:26:02.393904Z,debit,1.00000,limit,custom,,0.25000000,1.00000
BA,2022-12-16,172.5000,call,buy,2022-12-07T17:26:02.393904Z,debit,1.00000,limit,custom,,0.25000000,1.00000
ENPH,2022-12-09,337.5000,call,buy,2022-12-05T20:49:50.177168Z,debit,1.00000,limit,custom,,0.23000000,1.00000
ENPH,2022-12-09,335.0000,call,sell,2022-12-05T20:49:50.177168Z,debit,1.00000,limit,custom,,0.23000000,1.00000
ENPH,2022-12-09,332.5000,call,buy,2022-12-05T20:49:50.177168Z,debit,1.00000,limit,custom,,0.23000000,1.00000
AAL,2022-12-09,14.5000,call,buy,2022-11-30T18:39:57.539835Z,debit,5.00000,limit,custom,,0.11000000,5.00000
AAL,2022-12-09,14.0000,call,sell,2022-11-30T18:39:57.539835Z,debit,5.00000,limit,custom,,0.11000000,5.00000
AAL,2022-12-09,13.5000,call,buy,2022-11-30T18:39:57.539835Z,debit,5.00000,limit,custom,,0.11000000,5.00000
AAL,2022-12-02,14.0000,call,sell,2022-11-30T18:29:50.050294Z,credit,4.00000,limit,,long_call,0.22000000,4.00000
AAL,2022-12-02,14.0000,call,sell,2022-11-29T20:44:43.705322Z,credit,6.00000,limit,,long_call,0.32000000,6.00000
AAL,2022-12-02,14.0000,call,buy,2022-11-29T20:38:25.080127Z,debit,10.00000,limit,long_call,,0.34000000,10.00000
INTC,2022-12-09,29.0000,call,buy,2022-11-29T14:49:04.203605Z,debit,5.00000,limit,custom,,0.06000000,5.00000
INTC,2022-12-09,28.5000,call,sell,2022-11-29T14:49:04.203605Z,debit,5.00000,limit,custom,,0.06000000,5.00000
INTC,2022-12-09,28.0000,call,buy,2022-11-29T14:49:04.203605Z,debit,5.00000,limit,custom,,0.06000000,5.00000
SLV,2020-10-02,22.0000,put,sell,2020-10-02T13:41:41.060151Z,credit,2.00000,limit,,long_put,0.06000000,2.00000
SLV,2020-10-02,22.0000,put,buy,2020-09-24T02:30:45.646041Z,debit,2.00000,limit,long_put,,0.85000000,2.00000
RCL,2020-09-04,80.0000,call,sell,2020-09-03T14:20:45.187651Z,credit,4.00000,limit,,long_call,0.30000000,4.00000
RCL,2020-09-04,75.0000,call,sell,2020-09-03T14:11:21.377883Z,credit,1.00000,limit,,long_call,1.01000000,1.00000
RCL,2020-09-04,80.0000,call,buy,2020-08-28T16:21:17.851617Z,debit,4.00000,limit,long_call,,0.74000000,4.00000
RCL,2020-09-04,75.0000,call,buy,2020-08-28T16:19:19.781456Z,debit,1.00000,limit,long_call,,1.63000000,1.00000
SPCE,2020-09-18,22.0000,call,sell,2020-08-04T13:30:15.583382Z,credit,1.00000,limit,,long_call,2.93000000,1.00000
SPCE,2020-09-18,22.0000,call,buy,2020-08-03T19:58:05.897502Z,debit,1.00000,limit,long_call,,4.60000000,1.00000
SPCE,2020-08-21,22.0000,call,sell,2020-07-24T14:57:19.996476Z,credit,1.00000,limit,,long_call,4.55000000,1.00000
SPCE,2020-08-21,22.0000,call,buy,2020-07-24T14:44:47.535372Z,debit,1.00000,limit,long_call,,4.55000000,1.00000
